3D_003,24
"Filename","C:\MitakaPF_Data\V2_inject_20220817\V2_inject_S1.CSV"
"Measurment Method","3-D Cross SectionPrecise measurement"
"No. of Points in X direction",140
"No. of Points in Y direction",104
"Max. Value in X direction",103.20600
"Min. Value in X direction",75.60480
"Max. Value in Y direction",84.10440
"Min. Value in Y direction",63.50430
"Max. Value in Z direction",3.66162
"Min. Value in Z direction",1.60991
"Average in Z direction",2.36089
"Data Name","Index"
"Measuring Pitch","X : ",0.20000 ,"Y : ",0.20000
"Stage Pitch","X component: ",0.20000 ,"Y component: ",0.00000
"Measuring Range","X : ",13.80060 ,"Y : ",20.60010
"AF Gain",2
"AF Sensor","Select"
"Z Magnification",1.0
"Object Lens Magnification","LM100X"
"Laser Offset Value",""
"One/Both Side(s) Code","Both"

"X","Y","Z"
94.60600,64.50430,2.73809
94.80610,64.50430,2.74225
95.00610,64.50430,2.74646
95.20440,64.50430,2.75087
95.40620,64.50430,2.75541
95.60620,64.50430,2.76003
95.80620,64.50430,2.76473
96.00500,64.50430,2.76943
96.20500,64.50430,2.77433
96.40500,64.50430,2.77928
96.60500,64.50430,2.78419
96.80490,64.50430,2.78914
97.00610,64.50430,2.79402
97.20620,64.50430,2.79899
97.40620,64.50430,2.80372
97.60500,64.50430,2.80840
97.80450,64.50430,2.81295
98.00600,64.50430,2.81734
98.20640,64.50430,2.82145
98.40620,64.50430,2.82506
98.60610,64.50430,2.82810
98.80630,64.50430,2.83082
99.00630,64.50430,2.83384
99.20450,64.50430,2.83737
99.40530,64.50430,2.83981
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
99.40530,64.50430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,"Error"
79.20530,64.70430,2.93535
79.40440,64.70430,2.95901
79.60540,64.70430,2.95617
79.80570,64.70430,2.95017
80.00570,64.70430,2.94426
80.20560,64.70430,2.93873
80.40560,64.70430,2.93279
80.60560,64.70430,2.92620
80.80540,64.70430,2.91924
81.00560,64.70430,2.91217
81.20580,64.70430,2.90483
81.40460,64.70430,2.89744
81.60540,64.70430,2.88987
81.80570,64.70430,2.88228
82.00580,64.70430,2.87465
82.20560,64.70430,2.86698
82.40520,64.70430,2.85930
82.60560,64.70430,2.85167
82.80580,64.70430,2.84405
83.00430,64.70430,2.83662
83.20560,64.70430,2.82911
83.40560,64.70430,2.82177
83.60560,64.70430,2.81456
83.80560,64.70430,2.80744
84.00570,64.70430,2.80047
84.20520,64.70430,2.79357
84.40570,64.70430,2.78695
84.60560,64.70430,2.78045
84.80560,64.70430,2.77407
85.00560,64.70430,2.76787
85.20560,64.70430,2.76187
85.40560,64.70430,2.75603
85.60560,64.70430,2.75040
85.80520,64.70430,2.74492
86.00550,64.70430,2.73971
86.20560,64.70430,2.73468
86.40560,64.70430,2.72981
86.60560,64.70430,2.72522
86.80570,64.70430,2.72082
87.00550,64.70430,2.71663
87.20560,64.70430,2.71271
87.40560,64.70430,2.70901
87.60570,64.70430,2.70554
87.80570,64.70430,2.70231
88.00580,64.70430,2.69931
88.20520,64.70430,2.69659
88.40560,64.70430,2.69411
88.60490,64.70430,2.69184
88.80470,64.70430,2.68987
89.00480,64.70430,2.68815
89.20480,64.70430,2.68667
89.40520,64.70430,2.68542
89.40500,64.70430,2.68538
89.60620,64.70430,2.68440
89.80600,64.70430,2.68365
90.00600,64.70430,2.68318
90.20590,64.70430,2.68293
90.40600,64.70430,2.68293
90.60590,64.70430,2.68321
90.80590,64.70430,2.68371
91.00590,64.70430,2.68446
91.20590,64.70430,2.68546
91.40610,64.70430,2.68672
91.60600,64.70430,2.68818
91.80600,64.70430,2.68987
92.00590,64.70430,2.69181
92.20600,64.70430,2.69399
92.40590,64.70430,2.69639
92.60610,64.70430,2.69900
92.80600,64.70430,2.70185
93.00610,64.70430,2.70485
93.20620,64.70430,2.70812
93.40590,64.70430,2.71154
93.60590,64.70430,2.71516
93.80590,64.70430,2.71901
94.00620,64.70430,2.72306
94.20610,64.70430,2.72722
94.40490,64.70430,2.73151
94.60610,64.70430,2.73607
94.80480,64.70430,2.74070
95.00490,64.70430,2.74549
95.20500,64.70430,2.75044
95.40500,64.70430,2.75551
95.60500,64.70430,2.76066
95.80510,64.70430,2.76599
96.00620,64.70430,2.77141
96.20630,64.70430,2.77687
96.40490,64.70430,2.78230
96.60500,64.70430,2.78781
96.80490,64.70430,2.79339
97.00490,64.70430,2.79894
97.20500,64.70430,2.80447
97.40500,64.70430,2.80993
97.60510,64.70430,2.81526
97.80620,64.70430,2.82056
98.00620,64.70430,2.82561
98.20640,64.70430,2.83049
98.40630,64.70430,2.83507
98.60620,64.70430,2.83931
98.80630,64.70430,2.84303
99.00600,64.70430,2.84610
99.20630,64.70430,2.84894
99.40630,64.70430,2.85214
99.60640,64.70430,2.85561
99.80630,64.70430,2.85565
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
99.80630,64.70430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,"Error"
78.80510,64.90430,2.97821
79.00520,64.90430,2.97926
79.20560,64.90430,2.97867
79.40570,64.90430,2.97328
79.60530,64.90430,2.96737
79.80570,64.90430,2.96168
80.00530,64.90430,2.95571
80.20560,64.90430,2.94917
80.40580,64.90430,2.94201
80.60560,64.90430,2.93465
80.80570,64.90430,2.92704
81.00570,64.90430,2.91927
81.20570,64.90430,2.91135
81.40580,64.90430,2.90324
81.60590,64.90430,2.89506
81.80580,64.90430,2.88680
82.00590,64.90430,2.87851
82.20570,64.90430,2.87023
82.40570,64.90430,2.86195
82.60570,64.90430,2.85372
82.80580,64.90430,2.84556
83.00570,64.90430,2.83743
83.20570,64.90430,2.82945
83.40580,64.90430,2.82152
83.60570,64.90430,2.81378
83.80580,64.90430,2.80612
84.00580,64.90430,2.79862
84.20570,64.90430,2.79126
84.40570,64.90430,2.78409
84.60570,64.90430,2.77707
84.80550,64.90430,2.77024
85.00550,64.90430,2.76360
85.20560,64.90430,2.75709
85.40550,64.90430,2.75086
85.60560,64.90430,2.74482
85.80560,64.90430,2.73896
86.00520,64.90430,2.73331
86.20560,64.90430,2.72794
86.40540,64.90430,2.72277
86.60570,64.90430,2.71780
86.80560,64.90430,2.71313
87.00550,64.90430,2.70870
87.20560,64.90430,2.70450
87.40570,64.90430,2.70057
87.60510,64.90430,2.69690
87.80560,64.90430,2.69345
88.00570,64.90430,2.69029
88.20560,64.90430,2.68742
88.40500,64.90430,2.68484
88.60490,64.90430,2.68246
88.80480,64.90430,2.68040
89.00480,64.90430,2.67861
89.20410,64.90430,2.67709
89.40520,64.90430,2.67583
89.40500,64.90430,2.67578
89.60620,64.90430,2.67481
89.80600,64.90430,2.67409
90.00590,64.90430,2.67367
90.20590,64.90430,2.67351
90.40590,64.90430,2.67361
90.60590,64.90430,2.67401
90.80590,64.90430,2.67467
91.00590,64.90430,2.67559
91.20590,64.90430,2.67677
91.40620,64.90430,2.67827
91.60620,64.90430,2.67996
91.80610,64.90430,2.68189
92.00620,64.90430,2.68412
92.20600,64.90430,2.68663
92.40620,64.90430,2.68933
92.60590,64.90430,2.69228
92.80600,64.90430,2.69546
93.00610,64.90430,2.69886
93.20610,64.90430,2.70251
93.40610,64.90430,2.70637
93.60480,64.90430,2.71038
93.80430,64.90430,2.71468
94.00600,64.90430,2.71920
94.20480,64.90430,2.72375
94.40490,64.90430,2.72861
94.60610,64.90430,2.73370
94.80610,64.90430,2.73892
95.00600,64.90430,2.74424
95.20490,64.90430,2.74965
95.40500,64.90430,2.75526
95.60610,64.90430,2.76107
95.80620,64.90430,2.76693
96.00500,64.90430,2.77278
96.20500,64.90430,2.77882
96.40500,64.90430,2.78489
96.60500,64.90430,2.79106
96.80490,64.90430,2.79720
97.00610,64.90430,2.80345
97.20490,64.90430,2.80951
97.40510,64.90430,2.81562
97.60510,64.90430,2.82160
97.80610,64.90430,2.82751
98.00620,64.90430,2.83326
98.20640,64.90430,2.83878
98.40610,64.90430,2.84402
98.60630,64.90430,2.84904
98.80630,64.90430,2.85374
99.00620,64.90430,2.85804
99.20470,64.90430,2.86163
99.40630,64.90430,2.86461
99.60610,64.90430,2.86742
99.80620,64.90430,2.87049
100.00540,64.90430,2.86342
100.20630,64.90430,2.86849
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
100.20630,64.90430,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,"Error"
78.60470,65.10440,2.99975
78.80530,65.10440,3.00018
79.00540,65.10440,2.99624
79.20530,65.10440,2.99057
79.40560,65.10440,2.98501
79.60510,65.10440,2.97924
79.80570,65.10440,2.97281
80.00560,65.10440,2.96571
80.20580,65.10440,2.95824
80.40570,65.10440,2.95048
80.60560,65.10440,2.94249
80.80560,65.10440,2.93426
81.00580,65.10440,2.92577
81.20580,65.10440,2.91723
81.40590,65.10440,2.90848
81.60610,65.10440,2.89993
81.80580,65.10440,2.89086
82.00590,65.10440,2.88195
82.20590,65.10440,2.87309
82.40570,65.10440,2.86427
82.60570,65.10440,2.85542
82.80580,65.10440,2.84667
83.00570,65.10440,2.83801
83.20570,65.10440,2.82946
83.40580,65.10440,2.82100
83.60590,65.10440,2.81266
83.80590,65.10440,2.80449
84.00580,65.10440,2.79647
84.20570,65.10440,2.78860
84.40570,65.10440,2.78095
84.60560,65.10440,2.77346
84.80570,65.10440,2.76611
85.00560,65.10440,2.75897
85.20550,65.10440,2.75212
85.40560,65.10440,2.74543
85.60560,65.10440,2.73895
85.80550,65.10440,2.73274
86.00550,65.10440,2.72672
86.20560,65.10440,2.72099
86.40560,65.10440,2.71548
86.60560,65.10440,2.71024
86.80560,65.10440,2.70524
87.00560,65.10440,2.70054
87.20560,65.10440,2.69605
87.40580,65.10440,2.69190
87.60560,65.10440,2.68800
87.80560,65.10440,2.68443
88.00510,65.10440,2.68111
88.20560,65.10440,2.67803
88.40490,65.10440,2.67535
88.60490,65.10440,2.67287
88.80470,65.10440,2.67073
89.00480,65.10440,2.66883
89.20410,65.10440,2.66732
89.40510,65.10440,2.66601
89.40500,65.10430,2.66596
89.60620,65.10430,2.66502
89.80590,65.10430,2.66433
90.00590,65.10430,2.66396
90.20580,65.10430,2.66388
90.40590,65.10430,2.66409
90.60590,65.10430,2.66461
90.80580,65.10430,2.66541
91.00590,65.10430,2.66652
91.20590,65.10430,2.66787
91.40610,65.10430,2.66957
91.60620,65.10430,2.67151
91.80590,65.10430,2.67371
92.00620,65.10430,2.67622
92.20620,65.10430,2.67898
92.40610,65.10430,2.68199
92.60610,65.10430,2.68532
92.80610,65.10430,2.68886
93.00600,65.10430,2.69264
93.20480,65.10430,2.69659
93.40480,65.10430,2.70086
93.60490,65.10430,2.70534
93.80480,65.10430,2.71006
94.00590,65.10430,2.71502
94.20480,65.10430,2.72010
94.40490,65.10430,2.72544
94.60490,65.10430,2.73097
94.80500,65.10430,2.73665
95.00490,65.10430,2.74253
95.20490,65.10430,2.74855
95.40500,65.10430,2.75466
95.60500,65.10430,2.76096
95.80500,65.10430,2.76739
96.00500,65.10430,2.77389
96.20500,65.10430,2.78050
96.40500,65.10430,2.78717
96.60500,65.10430,2.79386
96.80600,65.10430,2.80069
97.00610,65.10430,2.80745
97.20620,65.10430,2.81416
97.40620,65.10430,2.82080
97.60620,65.10430,2.82746
97.80620,65.10430,2.83395
98.00590,65.10430,2.84028
98.20630,65.10440,2.84645
98.40620,65.10430,2.85236
98.60610,65.10430,2.85796
98.80500,65.10430,2.86336
99.00610,65.10430,2.86839
99.20630,65.10430,2.87307
99.40630,65.10430,2.87716
99.60630,65.10430,2.88036
99.80610,65.10430,2.88287
100.00610,65.10430,2.88522
100.20620,65.10430,2.88778
100.40530,65.10430,2.88576
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
100.40530,65.10430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,"Error"
78.20530,65.30430,2.97531
78.40400,65.30430,3.01954
78.60560,65.30430,3.01802
78.80570,65.30430,3.01318
79.00570,65.30430,3.00804
79.20570,65.30430,3.00277
79.40520,65.30430,2.99675
79.60580,65.30430,2.98990
79.80580,65.30430,2.98254
80.00570,65.30430,2.97482
80.20590,65.30430,2.96672
80.40590,65.30430,2.95837
80.60580,65.30430,2.94971
80.80590,65.30430,2.94086
81.00590,65.30430,2.93182
81.20600,65.30430,2.92258
81.40600,65.30430,2.91330
81.60590,65.30430,2.90389
81.80590,65.30430,2.89446
82.00590,65.30430,2.88499
82.20500,65.30430,2.87562
82.40520,65.30430,2.86618
82.60580,65.30430,2.85674
82.80590,65.30430,2.84748
83.00500,65.30430,2.83829
83.20590,65.30430,2.82913
83.40570,65.30430,2.82026
83.60590,65.30430,2.81130
83.80600,65.30430,2.80260
84.00590,65.30430,2.79407
84.20580,65.30430,2.78572
84.40580,65.30430,2.77759
84.60570,65.30430,2.76960
84.80560,65.30430,2.76179
85.00560,65.30430,2.75428
85.20560,65.30430,2.74693
85.40560,65.30430,2.73980
85.60570,65.30430,2.73294
85.80570,65.30430,2.72635
86.00570,65.30430,2.71998
86.20570,65.30430,2.71388
86.40570,65.30430,2.70807
86.60570,65.30430,2.70252
86.80570,65.30430,2.69724
87.00560,65.30430,2.69225
87.20510,65.30430,2.68752
87.40570,65.30430,2.68315
87.60570,65.30430,2.67905
87.80570,65.30430,2.67526
88.00580,65.30430,2.67174
88.20510,65.30430,2.66860
88.40560,65.30430,2.66574
88.60570,65.30430,2.66317
88.80490,65.30430,2.66096
89.00460,65.30430,2.65903
89.20490,65.30430,2.65744
89.40520,65.30430,2.65612
89.40500,65.30420,2.65612
89.60620,65.30430,2.65520
89.80590,65.30430,2.65454
90.00590,65.30430,2.65421
90.20580,65.30430,2.65420
90.40590,65.30430,2.65453
90.60600,65.30430,2.65520
90.80590,65.30430,2.65612
91.00590,65.30430,2.65737
91.20600,65.30430,2.65891
91.40620,65.30430,2.66082
91.60600,65.30430,2.66297
91.80590,65.30430,2.66547
92.00620,65.30430,2.66821
92.20590,65.30430,2.67124
92.40590,65.30430,2.67459
92.60610,65.30430,2.67823
92.80620,65.30430,2.68212
93.00480,65.30430,2.68623
93.20490,65.30430,2.69065
93.40430,65.30430,2.69531
93.60430,65.30430,2.70022
93.80600,65.30430,2.70538
94.00610,65.30430,2.71077
94.20480,65.30430,2.71627
94.40490,65.30430,2.72209
94.60600,65.30430,2.72815
94.80610,65.30430,2.73436
95.00610,65.30430,2.74072
95.20490,65.30430,2.74715
95.40510,65.30430,2.75392
95.60610,65.30430,2.76078
95.80620,65.30430,2.76773
96.00620,65.30430,2.77485
96.20620,65.30430,2.78194
96.40610,65.30430,2.78922
96.60620,65.30430,2.79650
96.80480,65.30430,2.80366
97.00490,65.30430,2.81106
97.20500,65.30430,2.81834
97.40500,65.30430,2.82558
97.60510,65.30430,2.83278
97.80500,65.30430,2.83982
98.00490,65.30430,2.84674
98.20520,65.30430,2.85356
98.40510,65.30420,2.86008
98.60500,65.30430,2.86642
98.80510,65.30430,2.87235
99.00500,65.30430,2.87801
99.20500,65.30430,2.88323
99.40460,65.30420,2.88804
99.60610,65.30430,2.89235
99.80630,65.30430,2.89585
100.00600,65.30420,2.89835
100.20610,65.30430,2.90011
100.40630,65.30430,2.90174
100.60600,65.30430,2.90326
100.80530,65.30430,2.84807
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
100.80530,65.30430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,"Error"
77.80520,65.50430,3.03260
78.00530,65.50430,3.03620
78.20430,65.50430,3.03771
78.40550,65.50430,3.03440
78.60560,65.50430,3.03003
78.80560,65.50430,3.02549
79.00550,65.50430,3.02027
79.20580,65.50430,3.01402
79.40590,65.50430,3.00702
79.60570,65.50430,2.99956
79.80590,65.50430,2.99163
80.00580,65.50430,2.98333
80.20580,65.50430,2.97468
80.40600,65.50430,2.96573
80.60590,65.50430,2.95646
80.80590,65.50430,2.94698
81.00590,65.50430,2.93733
81.20580,65.50430,2.92757
81.40550,65.50430,2.91768
81.60560,65.50430,2.90776
81.80580,65.50430,2.89773
82.00530,65.50430,2.88773
82.20540,65.50430,2.87777
82.40590,65.50430,2.86773
82.60480,65.50430,2.85787
82.80540,65.50430,2.84802
83.00590,65.50430,2.83822
83.20600,65.50430,2.82853
83.40600,65.50430,2.81903
83.60600,65.50430,2.80968
83.80590,65.50430,2.80046
84.00590,65.50430,2.79146
84.20580,65.50430,2.78263
84.40580,65.50430,2.77400
84.60570,65.50430,2.76556
84.80570,65.50430,2.75732
85.00560,65.50430,2.74936
85.20570,65.50430,2.74158
85.40560,65.50430,2.73409
85.60570,65.50430,2.72686
85.80580,65.50430,2.71983
86.00570,65.50430,2.71311
86.20580,65.50430,2.70669
86.40570,65.50430,2.70053
86.60570,65.50430,2.69469
86.80570,65.50430,2.68917
87.00560,65.50430,2.68388
87.20560,65.50430,2.67894
87.40570,65.50430,2.67431
87.60570,65.50430,2.67000
87.80570,65.50430,2.66604
88.00580,65.50430,2.66238
88.20560,65.50430,2.65907
88.40500,65.50430,2.65607
88.60480,65.50430,2.65344
88.80470,65.50430,2.65114
89.00480,65.50430,2.64915
89.20410,65.50430,2.64751
89.40510,65.50430,2.64620
89.40500,65.50430,2.64617
89.60620,65.50430,2.64522
89.80600,65.50430,2.64463
90.00580,65.50430,2.64435
90.20600,65.50430,2.64445
90.40590,65.50430,2.64485
90.60590,65.50430,2.64558
90.80580,65.50430,2.64665
91.00600,65.50430,2.64809
91.20590,65.50430,2.64982
91.40600,65.50430,2.65191
91.60600,65.50430,2.65429
91.80620,65.50430,2.65702
92.00600,65.50430,2.66002
92.20620,65.50430,2.66338
92.40610,65.50430,2.66705
92.60590,65.50430,2.67094
92.80600,65.50430,2.67518
93.00590,65.50430,2.67967
93.20610,65.50430,2.68451
93.40600,65.50430,2.68956
93.60480,65.50430,2.69482
93.80480,65.50430,2.70034
94.00480,65.50430,2.70615
94.20480,65.50430,2.71218
94.40490,65.50430,2.71847
94.60490,65.50430,2.72490
94.80490,65.50430,2.73161
95.00480,65.50430,2.73845
95.20490,65.50430,2.74552
95.40500,65.50430,2.75274
95.60490,65.50430,2.76011
95.80500,65.50430,2.76758
96.00500,65.50430,2.77515
96.20500,65.50430,2.78287
96.40500,65.50430,2.79068
96.60490,65.50430,2.79852
96.80590,65.50430,2.80644
97.00480,65.50430,2.81427
97.20490,65.50430,2.82212
97.40500,65.50430,2.82995
97.60500,65.50430,2.83764
97.80490,65.50430,2.84532
98.00500,65.50430,2.85284
98.20520,65.50430,2.86018
98.40510,65.50430,2.86725
98.60630,65.50430,2.87423
98.80510,65.50430,2.88076
99.00500,65.50430,2.88698
99.20510,65.50430,2.89278
99.40620,65.50430,2.89819
99.60630,65.50430,2.90297
99.80630,65.50430,2.90726
100.00630,65.50430,2.91080
100.20600,65.50430,2.91333
100.40600,65.50430,2.91472
100.60600,65.50430,2.91545
100.80580,65.50430,2.91594
101.00530,65.50430,2.91880
101.20580,65.50430,2.90485
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
101.20580,65.50430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,"Error"
77.40510,65.70430,3.04984
77.60530,65.70430,3.04836
77.80410,65.70430,3.05421
78.00420,65.70430,3.05324
78.20490,65.70430,3.05013
78.40540,65.70430,3.04664
78.60510,65.70430,3.04247
78.80520,65.70430,3.03724
79.00550,65.70430,3.03101
79.20570,65.70430,3.02405
79.40560,65.70430,3.01660
79.60580,65.70430,3.00859
79.80580,65.70430,3.00014
80.00570,65.70430,2.99126
80.20530,65.70430,2.98207
80.40530,65.70430,2.97251
80.60520,65.70430,2.96271
80.80520,65.70430,2.95267
81.00570,65.70430,2.94246
81.20540,65.70430,2.93217
81.40550,65.70430,2.92172
81.60550,65.70430,2.91123
81.80520,65.70430,2.90061
82.00530,65.70430,2.89006
82.20530,65.70430,2.87952
82.40520,65.70430,2.86898
82.60570,65.70430,2.85850
82.80530,65.70430,2.84821
83.00520,65.70430,2.83790
83.20530,65.70430,2.82776
83.40580,65.70430,2.81766
83.60530,65.70430,2.80786
83.80580,65.70430,2.79809
84.00600,65.70430,2.78857
84.20580,65.70430,2.77925
84.40570,65.70430,2.77016
84.60570,65.70430,2.76128
84.80560,65.70430,2.75262
85.00560,65.70430,2.74423
85.20570,65.70430,2.73608
85.40560,65.70430,2.72818
85.60570,65.70430,2.72053
85.80560,65.70430,2.71319
86.00560,65.70430,2.70612
86.20560,65.70430,2.69937
86.40560,65.70430,2.69292
86.60550,65.70430,2.68676
86.80560,65.70430,2.68093
87.00560,65.70430,2.67540
87.20550,65.70430,2.67022
87.40560,65.70430,2.66540
87.60550,65.70430,2.66090
87.80550,65.70430,2.65672
88.00570,65.70430,2.65291
88.20560,65.70430,2.64945
88.40550,65.70430,2.64635
88.60500,65.70430,2.64362
88.80540,65.70430,2.64119
89.00400,65.70430,2.63919
89.20410,65.70430,2.63748
89.40510,65.70430,2.63617
89.40500,65.70430,2.63618
89.60590,65.70430,2.63521
89.80600,65.70430,2.63462
90.00580,65.70430,2.63441
90.20580,65.70430,2.63456
90.40600,65.70430,2.63509
90.60580,65.70430,2.63592
90.80580,65.70430,2.63715
91.00590,65.70430,2.63874
91.20620,65.70430,2.64068
91.40610,65.70430,2.64296
91.60600,65.70430,2.64554
91.80620,65.70430,2.64851
92.00610,65.70430,2.65177
92.20610,65.70430,2.65537
92.40610,65.70430,2.65935
92.60610,65.70430,2.66355
92.80590,65.70430,2.66812
93.00600,65.70430,2.67300
93.20610,65.70430,2.67812
93.40600,65.70430,2.68354
93.60610,65.70430,2.68928
93.80610,65.70430,2.69529
94.00590,65.70430,2.70149
94.20600,65.70430,2.70798
94.40610,65.70430,2.71472
94.60610,65.70430,2.72163
94.80480,65.70430,2.72867
95.00480,65.70430,2.73602
95.20490,65.70430,2.74359
95.40500,65.70430,2.75133
95.60490,65.70430,2.75915
95.80610,65.70430,2.76724
96.00620,65.70430,2.77543
96.20620,65.70430,2.78363
96.40590,65.70430,2.79193
96.60620,65.70430,2.80037
96.80590,65.70430,2.80875
97.00440,65.70430,2.81712
97.20610,65.70430,2.82561
97.40600,65.70430,2.83397
97.60620,65.70430,2.84229
97.80590,65.70430,2.85046
98.00600,65.70430,2.85853
98.20620,65.70430,2.86642
98.40500,65.70430,2.87395
98.60500,65.70430,2.88140
98.80510,65.70430,2.88855
99.00500,65.70430,2.89534
99.20510,65.70430,2.90168
99.40620,65.70430,2.90765
99.60630,65.70430,2.91297
99.80610,65.70430,2.91772
100.00630,65.70430,2.92176
